track_name,artist_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
when your lips are so close,gord bamford,0.459,0.612,1,-5.743,0,0.0269,0.228,2.94e-05,0.116,0.355,206.077,not_hot,3WWNOzVivmz66NJtyWMuXR,spotify:track:3WWNOzVivmz66NJtyWMuXR,https://api.spotify.com/v1/tracks/3WWNOzVivmz66NJtyWMuXR,https://api.spotify.com/v1/audio-analysis/3WWNOzVivmz66NJtyWMuXR,180267,3
where the love is,the sound,0.564,0.388,5,-14.834,1,0.0652,0.0125,0.0247,0.16,0.356,133.21,not_hot,2vnwHccJKJRxF0Ms3tZ2FD,spotify:track:2vnwHccJKJRxF0Ms3tZ2FD,https://api.spotify.com/v1/tracks/2vnwHccJKJRxF0Ms3tZ2FD,https://api.spotify.com/v1/audio-analysis/2vnwHccJKJRxF0Ms3tZ2FD,249973,4
the invite,pepper,0.914,0.578,0,-6.302,1,0.0378,0.0112,0.0,0.0858,0.736,90.062,not_hot,1haphkNoLWQwwhYgMEwblF,spotify:track:1haphkNoLWQwwhYgMEwblF,https://api.spotify.com/v1/tracks/1haphkNoLWQwwhYgMEwblF,https://api.spotify.com/v1/audio-analysis/1haphkNoLWQwwhYgMEwblF,220907,4
all summer long,the beach boys,0.568,0.688,11,-9.357,1,0.0542,0.115,0.000261,0.203,0.836,136.853,not_hot,6NIhm22UWaECPEdGm7VqEC,spotify:track:6NIhm22UWaECPEdGm7VqEC,https://api.spotify.com/v1/tracks/6NIhm22UWaECPEdGm7VqEC,https://api.spotify.com/v1/audio-analysis/6NIhm22UWaECPEdGm7VqEC,128987,4
clown,korn,0.458,0.787,1,-6.909,1,0.17,0.0101,8.76e-05,0.065,0.301,80.482,not_hot,3TZuUaGjEtyAiUM9iM89ff,spotify:track:3TZuUaGjEtyAiUM9iM89ff,https://api.spotify.com/v1/tracks/3TZuUaGjEtyAiUM9iM89ff,https://api.spotify.com/v1/audio-analysis/3TZuUaGjEtyAiUM9iM89ff,276573,4
nerve,jordan rakei,0.577,0.576,0,-8.87,0,0.119,0.273,5.52e-05,0.307,0.794,96.105,not_hot,1ILjlFp11FmsyHMqwoUH3h,spotify:track:1ILjlFp11FmsyHMqwoUH3h,https://api.spotify.com/v1/tracks/1ILjlFp11FmsyHMqwoUH3h,https://api.spotify.com/v1/audio-analysis/1ILjlFp11FmsyHMqwoUH3h,235269,4
i got a hole in my pirogue,johnny horton,0.609,0.579,9,-14.64,1,0.0344,0.652,0.0,0.262,0.952,135.43,not_hot,1BFNjEQMUv6QAfA4YWGzFs,spotify:track:1BFNjEQMUv6QAfA4YWGzFs,https://api.spotify.com/v1/tracks/1BFNjEQMUv6QAfA4YWGzFs,https://api.spotify.com/v1/audio-analysis/1BFNjEQMUv6QAfA4YWGzFs,140707,4
mexico,the ventures,0.528,0.518,2,-11.762,1,0.0348,0.662,0.933,0.305,0.955,177.437,not_hot,7mjhAcJjRudi8ifUhN30ja,spotify:track:7mjhAcJjRudi8ifUhN30ja,https://api.spotify.com/v1/tracks/7mjhAcJjRudi8ifUhN30ja,https://api.spotify.com/v1/audio-analysis/7mjhAcJjRudi8ifUhN30ja,147987,4
crazy,kenny rogers,0.454,0.186,1,-16.281,1,0.031,0.727,5.49e-06,0.0783,0.303,136.173,not_hot,1Cg8HzQLJ4rjjXprgotjJj,spotify:track:1Cg8HzQLJ4rjjXprgotjJj,https://api.spotify.com/v1/tracks/1Cg8HzQLJ4rjjXprgotjJj,https://api.spotify.com/v1/audio-analysis/1Cg8HzQLJ4rjjXprgotjJj,223667,4
sandstorm,charlie palmieri,0.573,0.573,5,-11.111,0,0.0387,0.751,0.0586,0.112,0.868,105.427,not_hot,7eKUNeeSmJ7aIfE19gRTjc,spotify:track:7eKUNeeSmJ7aIfE19gRTjc,https://api.spotify.com/v1/tracks/7eKUNeeSmJ7aIfE19gRTjc,https://api.spotify.com/v1/audio-analysis/7eKUNeeSmJ7aIfE19gRTjc,258873,4
pd world tour (feat. puff daddy),black rob,0.733,0.603,8,-7.901,0,0.334,0.428,0.0,0.427,0.887,86.915,not_hot,0y9TBnBwq1KDA2n9zLxn4f,spotify:track:0y9TBnBwq1KDA2n9zLxn4f,https://api.spotify.com/v1/tracks/0y9TBnBwq1KDA2n9zLxn4f,https://api.spotify.com/v1/audio-analysis/0y9TBnBwq1KDA2n9zLxn4f,286867,4
sittin' here thinkin,john lee hooker,0.514,0.112,2,-17.961,1,0.125,0.938,0.00193,0.167,0.346,130.771,not_hot,5HrztaUeeQaraA5IsBWzm6,spotify:track:5HrztaUeeQaraA5IsBWzm6,https://api.spotify.com/v1/tracks/5HrztaUeeQaraA5IsBWzm6,https://api.spotify.com/v1/audio-analysis/5HrztaUeeQaraA5IsBWzm6,247293,3
stormtroopin',ted nugent,0.49,0.829,4,-8.296,0,0.0428,0.0142,0.198,0.0619,0.824,155.707,not_hot,0jeQNQBZ6YAxOauixu73an,spotify:track:0jeQNQBZ6YAxOauixu73an,https://api.spotify.com/v1/tracks/0jeQNQBZ6YAxOauixu73an,https://api.spotify.com/v1/audio-analysis/0jeQNQBZ6YAxOauixu73an,189627,4
eli's comin',laura nyro,0.322,0.771,0,-5.972,0,0.117,0.755,2.22e-05,0.0895,0.244,92.03,not_hot,04x9RfuAP5Pyce6fYzK9Xp,spotify:track:04x9RfuAP5Pyce6fYzK9Xp,https://api.spotify.com/v1/tracks/04x9RfuAP5Pyce6fYzK9Xp,https://api.spotify.com/v1/audio-analysis/04x9RfuAP5Pyce6fYzK9Xp,236400,4
litany (life goes on),guadalcanal diary,0.384,0.825,11,-8.499,1,0.0397,8.53e-05,0.00729,0.189,0.488,145.945,not_hot,2Mxo4rDzbZey2i9mAs9nM1,spotify:track:2Mxo4rDzbZey2i9mAs9nM1,https://api.spotify.com/v1/tracks/2Mxo4rDzbZey2i9mAs9nM1,https://api.spotify.com/v1/audio-analysis/2Mxo4rDzbZey2i9mAs9nM1,222560,4
love is what we make it,kenny rogers,0.494,0.265,5,-16.899,1,0.0335,0.383,0.0,0.0964,0.238,137.549,not_hot,14GbMuej5hOS7VBHQkXQsQ,spotify:track:14GbMuej5hOS7VBHQkXQsQ,https://api.spotify.com/v1/tracks/14GbMuej5hOS7VBHQkXQsQ,https://api.spotify.com/v1/audio-analysis/14GbMuej5hOS7VBHQkXQsQ,209387,4
smile back,mac miller,0.53,0.834,2,-6.547,1,0.156,0.000283,0.0,0.363,0.235,151.349,not_hot,2ZGBhrxA4ghKqoOMBdn966,spotify:track:2ZGBhrxA4ghKqoOMBdn966,https://api.spotify.com/v1/tracks/2ZGBhrxA4ghKqoOMBdn966,https://api.spotify.com/v1/audio-analysis/2ZGBhrxA4ghKqoOMBdn966,162008,4
boom!,system of a down,0.476,0.871,1,-2.672,1,0.041,0.000395,0.0244,0.118,0.302,154.568,not_hot,5en63QU81VfRQIsoqBcfde,spotify:track:5en63QU81VfRQIsoqBcfde,https://api.spotify.com/v1/tracks/5en63QU81VfRQIsoqBcfde,https://api.spotify.com/v1/audio-analysis/5en63QU81VfRQIsoqBcfde,134907,4
round about way,george strait,0.531,0.701,9,-8.152,1,0.029,0.191,0.000315,0.346,0.764,160.159,not_hot,4Rjqeagb3KQcVm0WLeb2du,spotify:track:4Rjqeagb3KQcVm0WLeb2du,https://api.spotify.com/v1/tracks/4Rjqeagb3KQcVm0WLeb2du,https://api.spotify.com/v1/audio-analysis/4Rjqeagb3KQcVm0WLeb2du,170613,4
watch that man,david bowie,0.475,0.934,7,-7.579,1,0.0367,8.97e-05,0.00994,0.0587,0.771,129.006,not_hot,1vlcWaJV9hGbiQMbsh2d8t,spotify:track:1vlcWaJV9hGbiQMbsh2d8t,https://api.spotify.com/v1/tracks/1vlcWaJV9hGbiQMbsh2d8t,https://api.spotify.com/v1/audio-analysis/1vlcWaJV9hGbiQMbsh2d8t,270345,4
"so long, frank lloyd wright",simon & garfunkel,0.531,0.184,4,-18.271,1,0.0349,0.955,0.022,0.153,0.218,109.843,not_hot,4zYloXZV6NwiwXenBTc9DI,spotify:track:4zYloXZV6NwiwXenBTc9DI,https://api.spotify.com/v1/tracks/4zYloXZV6NwiwXenBTc9DI,https://api.spotify.com/v1/audio-analysis/4zYloXZV6NwiwXenBTc9DI,221520,4
the curse of curves,cute is what we aim for,0.534,0.792,5,-4.512,1,0.0677,0.39,0.0,0.191,0.477,145.881,not_hot,6uzuW7L1t1UhnzbfXwtMtQ,spotify:track:6uzuW7L1t1UhnzbfXwtMtQ,https://api.spotify.com/v1/tracks/6uzuW7L1t1UhnzbfXwtMtQ,https://api.spotify.com/v1/audio-analysis/6uzuW7L1t1UhnzbfXwtMtQ,203627,4
g.h.e.t.t.o.u.t.,changing faces,0.71,0.312,10,-6.918,0,0.0325,0.391,2.19e-06,0.0682,0.535,108.262,not_hot,13XNjh0UY5LBsICcoHUdxl,spotify:track:13XNjh0UY5LBsICcoHUdxl,https://api.spotify.com/v1/tracks/13XNjh0UY5LBsICcoHUdxl,https://api.spotify.com/v1/audio-analysis/13XNjh0UY5LBsICcoHUdxl,264960,4
my love,mary j. blige,0.629,0.77,0,-8.516,1,0.0961,0.141,0.0593,0.244,0.807,171.938,not_hot,6bEsryiuKVA3bWjWFwJX4y,spotify:track:6bEsryiuKVA3bWjWFwJX4y,https://api.spotify.com/v1/tracks/6bEsryiuKVA3bWjWFwJX4y,https://api.spotify.com/v1/audio-analysis/6bEsryiuKVA3bWjWFwJX4y,252400,4
cold love,rainbow kitten surprise,0.631,0.277,5,-10.985,1,0.0537,0.772,0.0,0.114,0.214,114.765,not_hot,04M3DsiMNyn8s5XQJrW5sL,spotify:track:04M3DsiMNyn8s5XQJrW5sL,https://api.spotify.com/v1/tracks/04M3DsiMNyn8s5XQJrW5sL,https://api.spotify.com/v1/audio-analysis/04M3DsiMNyn8s5XQJrW5sL,237493,4
queen of spades,styx,0.263,0.45,1,-13.321,0,0.0393,0.0397,0.00937,0.144,0.121,135.344,not_hot,54g63GAn77x9NcjiLzy7cW,spotify:track:54g63GAn77x9NcjiLzy7cW,https://api.spotify.com/v1/tracks/54g63GAn77x9NcjiLzy7cW,https://api.spotify.com/v1/audio-analysis/54g63GAn77x9NcjiLzy7cW,341000,4
my propeller,arctic monkeys,0.415,0.657,9,-6.758,0,0.0295,0.052,0.0552,0.233,0.69,115.752,not_hot,0IiQ3gvsK7OTYoDvBUKukm,spotify:track:0IiQ3gvsK7OTYoDvBUKukm,https://api.spotify.com/v1/tracks/0IiQ3gvsK7OTYoDvBUKukm,https://api.spotify.com/v1/audio-analysis/0IiQ3gvsK7OTYoDvBUKukm,205747,4
unhappy birthday,the smiths,0.61,0.577,0,-9.517,1,0.0295,0.625,0.0,0.0604,0.431,137.086,not_hot,0LQBVQgU1NKDMigWel9fyv,spotify:track:0LQBVQgU1NKDMigWel9fyv,https://api.spotify.com/v1/tracks/0LQBVQgU1NKDMigWel9fyv,https://api.spotify.com/v1/audio-analysis/0LQBVQgU1NKDMigWel9fyv,165187,3
going to the zoo,"peter, paul and mary",0.556,0.416,4,-15.046,1,0.0781,0.603,1.67e-05,0.719,0.736,96.491,not_hot,7KIBXghDYbhDtB8rrd815E,spotify:track:7KIBXghDYbhDtB8rrd815E,https://api.spotify.com/v1/tracks/7KIBXghDYbhDtB8rrd815E,https://api.spotify.com/v1/audio-analysis/7KIBXghDYbhDtB8rrd815E,192227,4
billions,russell dickerson,0.548,0.772,1,-4.948,1,0.0553,0.0771,0.0,0.21,0.594,160.075,not_hot,1j7QCIAwxlu0t1iZDLK8xz,spotify:track:1j7QCIAwxlu0t1iZDLK8xz,https://api.spotify.com/v1/tracks/1j7QCIAwxlu0t1iZDLK8xz,https://api.spotify.com/v1/audio-analysis/1j7QCIAwxlu0t1iZDLK8xz,198000,4
swords and knives,tears for fears,0.478,0.697,2,-7.39,0,0.0306,0.235,0.0183,0.0932,0.194,99.838,not_hot,7D5YMJoiBYYfcUj53ghMtU,spotify:track:7D5YMJoiBYYfcUj53ghMtU,https://api.spotify.com/v1/tracks/7D5YMJoiBYYfcUj53ghMtU,https://api.spotify.com/v1/audio-analysis/7D5YMJoiBYYfcUj53ghMtU,372560,4
comin' home,delaney & bonnie,0.436,0.756,2,-10.381,1,0.0447,0.37,0.00703,0.144,0.449,89.498,not_hot,7ad6wbYbJEfYsrEKSGmOzh,spotify:track:7ad6wbYbJEfYsrEKSGmOzh,https://api.spotify.com/v1/tracks/7ad6wbYbJEfYsrEKSGmOzh,https://api.spotify.com/v1/audio-analysis/7ad6wbYbJEfYsrEKSGmOzh,193600,4
the only one for me,brian mcknight,0.753,0.403,6,-9.776,1,0.0283,0.227,0.0,0.135,0.277,109.864,not_hot,5r9csCp47CtkKXQbXj9Pnq,spotify:track:5r9csCp47CtkKXQbXj9Pnq,https://api.spotify.com/v1/tracks/5r9csCp47CtkKXQbXj9Pnq,https://api.spotify.com/v1/audio-analysis/5r9csCp47CtkKXQbXj9Pnq,210707,4
the last fallen hero,the charlie daniels band,0.418,0.442,4,-9.959,0,0.0313,0.528,3.05e-06,0.0825,0.203,172.163,not_hot,2YNddX4EViIjsJGbO2DXru,spotify:track:2YNddX4EViIjsJGbO2DXru,https://api.spotify.com/v1/tracks/2YNddX4EViIjsJGbO2DXru,https://api.spotify.com/v1/audio-analysis/2YNddX4EViIjsJGbO2DXru,297200,4
breaking down,the black keys,0.444,0.738,2,-5.351,1,0.0312,0.00433,0.00211,0.165,0.464,107.585,not_hot,4s7DGDyfSty3AS71Xrtt1D,spotify:track:4s7DGDyfSty3AS71Xrtt1D,https://api.spotify.com/v1/tracks/4s7DGDyfSty3AS71Xrtt1D,https://api.spotify.com/v1/audio-analysis/4s7DGDyfSty3AS71Xrtt1D,205037,4
if i had my way,vince gill,0.602,0.342,9,-10.417,1,0.0264,0.673,2.55e-05,0.12,0.301,77.45,not_hot,4y7bBnAQ41LLBCgAjNwBRT,spotify:track:4y7bBnAQ41LLBCgAjNwBRT,https://api.spotify.com/v1/tracks/4y7bBnAQ41LLBCgAjNwBRT,https://api.spotify.com/v1/audio-analysis/4y7bBnAQ41LLBCgAjNwBRT,235800,4
faceless,godsmack,0.457,0.958,2,-3.516,1,0.0918,0.000162,0.0,0.298,0.385,137.367,not_hot,2ZZq3rtDGHa6SAjIjF0a9Y,spotify:track:2ZZq3rtDGHa6SAjIjF0a9Y,https://api.spotify.com/v1/tracks/2ZZq3rtDGHa6SAjIjF0a9Y,https://api.spotify.com/v1/audio-analysis/2ZZq3rtDGHa6SAjIjF0a9Y,214867,4
no way out (theme from brother bear),phil collins,0.48,0.509,3,-10.378,1,0.028,0.0656,0.0,0.101,0.344,145.511,not_hot,5wkeuyd8h0oEbfE1Zop8Bt,spotify:track:5wkeuyd8h0oEbfE1Zop8Bt,https://api.spotify.com/v1/tracks/5wkeuyd8h0oEbfE1Zop8Bt,https://api.spotify.com/v1/audio-analysis/5wkeuyd8h0oEbfE1Zop8Bt,257520,4
"i have a song to sing, o!","peter, paul and mary",0.559,0.191,2,-17.812,1,0.0335,0.805,0.0,0.0952,0.682,165.374,not_hot,5t62tjXwtGTt0NsE63GFvw,spotify:track:5t62tjXwtGTt0NsE63GFvw,https://api.spotify.com/v1/tracks/5t62tjXwtGTt0NsE63GFvw,https://api.spotify.com/v1/audio-analysis/5t62tjXwtGTt0NsE63GFvw,248040,4
allison,pixies,0.377,0.649,0,-11.886,1,0.0326,0.000404,1.79e-05,0.0772,0.66,156.545,not_hot,0Lx2UASwFBWFSzPKBq3d40,spotify:track:0Lx2UASwFBWFSzPKBq3d40,https://api.spotify.com/v1/tracks/0Lx2UASwFBWFSzPKBq3d40,https://api.spotify.com/v1/audio-analysis/0Lx2UASwFBWFSzPKBq3d40,77773,4
verse 1,jah shaka,0.73,0.399,6,-15.955,0,0.254,0.0187,0.369,0.143,0.687,140.579,not_hot,1ZEYJfJV2mhXVbwkQWOWqG,spotify:track:1ZEYJfJV2mhXVbwkQWOWqG,https://api.spotify.com/v1/tracks/1ZEYJfJV2mhXVbwkQWOWqG,https://api.spotify.com/v1/audio-analysis/1ZEYJfJV2mhXVbwkQWOWqG,177800,4
the music goes 'round and around,louis prima,0.791,0.219,7,-14.268,0,0.0622,0.545,0.00181,0.0804,0.749,83.157,not_hot,5bCh4ENbTfjZoB2UWoCX9T,spotify:track:5bCh4ENbTfjZoB2UWoCX9T,https://api.spotify.com/v1/tracks/5bCh4ENbTfjZoB2UWoCX9T,https://api.spotify.com/v1/audio-analysis/5bCh4ENbTfjZoB2UWoCX9T,158160,4
tonight my love,pablo cruise,0.62,0.589,2,-13.765,1,0.0272,0.044,9.07e-06,0.276,0.71,127.75,not_hot,7LfLrnc9vbIk1cNhStTeUo,spotify:track:7LfLrnc9vbIk1cNhStTeUo,https://api.spotify.com/v1/tracks/7LfLrnc9vbIk1cNhStTeUo,https://api.spotify.com/v1/audio-analysis/7LfLrnc9vbIk1cNhStTeUo,233667,4
gone sovereign,stone sour,0.521,0.992,6,-4.203,1,0.144,0.000134,0.027,0.122,0.166,136.023,not_hot,7c3DfsUMhDTnf2JewbfU8w,spotify:track:7c3DfsUMhDTnf2JewbfU8w,https://api.spotify.com/v1/tracks/7c3DfsUMhDTnf2JewbfU8w,https://api.spotify.com/v1/audio-analysis/7c3DfsUMhDTnf2JewbfU8w,243267,4
blue skies,ella fitzgerald,0.611,0.285,0,-10.225,1,0.0682,0.837,0.0,0.102,0.604,79.463,not_hot,0SIzIfR6913S1oqTbyg8YC,spotify:track:0SIzIfR6913S1oqTbyg8YC,https://api.spotify.com/v1/tracks/0SIzIfR6913S1oqTbyg8YC,https://api.spotify.com/v1/audio-analysis/0SIzIfR6913S1oqTbyg8YC,226360,4
son of a preacher man,dusty springfield,0.401,0.498,4,-10.682,1,0.0757,0.394,0.0,0.13,0.816,181.701,not_hot,7odHgoLFi3GQ90E9PeraI3,spotify:track:7odHgoLFi3GQ90E9PeraI3,https://api.spotify.com/v1/tracks/7odHgoLFi3GQ90E9PeraI3,https://api.spotify.com/v1/audio-analysis/7odHgoLFi3GQ90E9PeraI3,149160,4
halo,depeche mode,0.71,0.603,3,-8.541,0,0.0309,0.104,0.148,0.103,0.641,112.2,not_hot,2XVGfOXvRWy5QP2xPGXvZj,spotify:track:2XVGfOXvRWy5QP2xPGXvZj,https://api.spotify.com/v1/tracks/2XVGfOXvRWy5QP2xPGXvZj,https://api.spotify.com/v1/audio-analysis/2XVGfOXvRWy5QP2xPGXvZj,268493,4
make me bad,korn,0.531,0.793,11,-6.889,0,0.0496,0.000192,0.0241,0.229,0.417,110.003,not_hot,286ek1kspX7VFaheXFSvPk,spotify:track:286ek1kspX7VFaheXFSvPk,https://api.spotify.com/v1/tracks/286ek1kspX7VFaheXFSvPk,https://api.spotify.com/v1/audio-analysis/286ek1kspX7VFaheXFSvPk,235613,4
beat me daddy eight to the bar,glenn miller,0.621,0.199,8,-13.607,1,0.0486,0.761,0.000139,0.104,0.672,133.965,not_hot,7fmRjPxseWUZKJo0yxv4aI,spotify:track:7fmRjPxseWUZKJo0yxv4aI,https://api.spotify.com/v1/tracks/7fmRjPxseWUZKJo0yxv4aI,https://api.spotify.com/v1/audio-analysis/7fmRjPxseWUZKJo0yxv4aI,184093,4
wooden heart,elvis presley,0.647,0.336,3,-8.517,1,0.0645,0.8,0.0,0.0719,0.905,164.249,not_hot,7pLdHDrj6bkI5Zkg3aDAPS,spotify:track:7pLdHDrj6bkI5Zkg3aDAPS,https://api.spotify.com/v1/tracks/7pLdHDrj6bkI5Zkg3aDAPS,https://api.spotify.com/v1/audio-analysis/7pLdHDrj6bkI5Zkg3aDAPS,121600,4
where have all the good times gone,the kinks,0.589,0.889,7,-7.277,1,0.0415,0.505,2.15e-05,0.151,0.722,112.816,not_hot,74y7rve8M2xupgDTSj09VO,spotify:track:74y7rve8M2xupgDTSj09VO,https://api.spotify.com/v1/tracks/74y7rve8M2xupgDTSj09VO,https://api.spotify.com/v1/audio-analysis/74y7rve8M2xupgDTSj09VO,169093,4
many rivers to cross,the animals,0.387,0.452,3,-6.966,1,0.0303,0.324,0.0,0.127,0.331,140.709,not_hot,2K1g6ZjdpC7ulpo3WN76fW,spotify:track:2K1g6ZjdpC7ulpo3WN76fW,https://api.spotify.com/v1/tracks/2K1g6ZjdpC7ulpo3WN76fW,https://api.spotify.com/v1/audio-analysis/2K1g6ZjdpC7ulpo3WN76fW,251627,4
panic attack,dream theater,0.494,0.96,1,-5.478,1,0.126,3.93e-05,0.00519,0.113,0.127,125.969,not_hot,5axwj3ekvw85989jjO8Ov8,spotify:track:5axwj3ekvw85989jjO8Ov8,https://api.spotify.com/v1/tracks/5axwj3ekvw85989jjO8Ov8,https://api.spotify.com/v1/audio-analysis/5axwj3ekvw85989jjO8Ov8,493027,4
for sentimental reasons,the righteous brothers,0.154,0.31,7,-17.769,1,0.0364,0.822,0.00306,0.158,0.421,177.017,not_hot,6XY98fS4Ko4pqJl2tZivWf,spotify:track:6XY98fS4Ko4pqJl2tZivWf,https://api.spotify.com/v1/tracks/6XY98fS4Ko4pqJl2tZivWf,https://api.spotify.com/v1/audio-analysis/6XY98fS4Ko4pqJl2tZivWf,170827,3
please don't make me,owen gray,0.731,0.752,10,-7.535,1,0.0751,0.138,0.0,0.112,0.869,148.727,not_hot,3UZvXLQg4rtj1SI6Jgm0Zp,spotify:track:3UZvXLQg4rtj1SI6Jgm0Zp,https://api.spotify.com/v1/tracks/3UZvXLQg4rtj1SI6Jgm0Zp,https://api.spotify.com/v1/audio-analysis/3UZvXLQg4rtj1SI6Jgm0Zp,453853,4
good to know that if i ever need attention,brand new,0.356,0.943,8,-6.071,0,0.0771,0.0193,0.0,0.073,0.141,151.29,not_hot,7E5GuDVoXQSYHnYPQcbLll,spotify:track:7E5GuDVoXQSYHnYPQcbLll,https://api.spotify.com/v1/tracks/7E5GuDVoXQSYHnYPQcbLll,https://api.spotify.com/v1/audio-analysis/7E5GuDVoXQSYHnYPQcbLll,420520,4
give it up,midtown,0.454,0.926,10,-2.171,0,0.0674,0.000445,0.0,0.107,0.574,159.845,not_hot,15VojnPQuAQleWQCBkcS5i,spotify:track:15VojnPQuAQleWQCBkcS5i,https://api.spotify.com/v1/tracks/15VojnPQuAQleWQCBkcS5i,https://api.spotify.com/v1/audio-analysis/15VojnPQuAQleWQCBkcS5i,219840,4
